Time,Close
2024-04-03 07:00:00,682.94366
2024-04-03 08:00:00,682.65546
2024-04-03 09:00:00,683.7955
2024-04-03 10:00:00,683.1838
2024-04-03 11:00:00,683.06244
2024-04-03 12:00:00,684.8604
2024-04-03 13:00:00,683.92957
2024-04-03 14:00:00,682.8989
2024-04-03 15:00:00,682.0263
2024-04-03 16:00:00,681.4643
2024-04-03 17:00:00,684.56555
2024-04-03 18:00:00,686.886
2024-04-03 19:00:00,685.7269
2024-04-03 20:00:00,687.18414
2024-04-03 21:00:00,686.27435
2024-04-03 22:00:00,684.8821
2024-04-03 23:00:00,684.4949
2024-04-04 00:00:00,683.76245
2024-04-04 01:00:00,683.43713
2024-04-04 02:00:00,685.47107
2024-04-04 03:00:00,686.5128
2024-04-04 04:00:00,688.296
2024-04-04 05:00:00,688.3376
2024-04-04 06:00:00,689.4519
2024-04-04 07:00:00,687.7806
2024-04-04 08:00:00,689.4748
2024-04-04 09:00:00,688.60333
2024-04-04 10:00:00,687.8997
2024-04-04 11:00:00,688.8933
2024-04-04 12:00:00,689.89325
2024-04-04 13:00:00,689.20026
2024-04-04 14:00:00,688.87177
2024-04-04 15:00:00,687.3518
2024-04-04 16:00:00,687.76904
2024-04-04 17:00:00,687.0228
2024-04-04 18:00:00,688.86475
2024-04-04 19:00:00,688.9595
2024-04-04 20:00:00,687.47974
2024-04-04 21:00:00,686.5842
2024-04-04 22:00:00,687.2132
2024-04-04 23:00:00,687.565
2024-04-05 00:00:00,689.0437
2024-04-05 01:00:00,688.0501
2024-04-05 02:00:00,689.2134
2024-04-05 03:00:00,689.9882
2024-04-05 04:00:00,690.5898
2024-04-05 05:00:00,690.1365
2024-04-05 06:00:00,689.35657
2024-04-05 07:00:00,689.7382
2024-04-05 08:00:00,691.7876
2024-04-05 09:00:00,694.2593
2024-04-05 10:00:00,689.5876
2024-04-05 11:00:00,688.413
2024-04-05 12:00:00,688.32806
2024-04-05 13:00:00,686.94604
2024-04-05 14:00:00,688.9073
2024-04-05 15:00:00,685.16406
2024-04-05 16:00:00,686.078
2024-04-05 17:00:00,686.7007
2024-04-05 18:00:00,686.6942
2024-04-05 19:00:00,684.31934
2024-04-05 20:00:00,686.19336
2024-04-05 21:00:00,687.04456
2024-04-05 22:00:00,685.5821
2024-04-05 23:00:00,686.52484
2024-04-06 00:00:00,689.15314
2024-04-06 01:00:00,690.0656
2024-04-06 02:00:00,689.7853
2024-04-06 03:00:00,692.4258
2024-04-06 04:00:00,688.91907
2024-04-06 05:00:00,689.8621
2024-04-06 06:00:00,688.9431
2024-04-06 07:00:00,690.51746
2024-04-06 08:00:00,693.05927
2024-04-06 09:00:00,693.8342
2024-04-06 10:00:00,695.2895
2024-04-06 11:00:00,694.24316
2024-04-06 12:00:00,694.51996
2024-04-06 13:00:00,691.82806
2024-04-06 14:00:00,695.239
2024-04-06 15:00:00,697.37024
2024-04-06 16:00:00,696.1571
2024-04-06 17:00:00,697.4683
2024-04-06 18:00:00,698.95245
2024-04-06 19:00:00,698.6535
2024-04-06 20:00:00,697.9133
2024-04-06 21:00:00,699.4166
2024-04-06 22:00:00,698.5421
2024-04-06 23:00:00,698.882
2024-04-07 00:00:00,700.9846
2024-04-07 01:00:00,701.3629
2024-04-07 02:00:00,701.04126
2024-04-07 03:00:00,700.12726
2024-04-07 04:00:00,703.4421
2024-04-07 05:00:00,702.7765
2024-04-07 06:00:00,701.8197
2024-04-07 07:00:00,702.19775
2024-04-07 08:00:00,701.03186
2024-04-07 09:00:00,701.34503
2024-04-07 10:00:00,700.2094
2024-04-07 11:00:00,698.5565
2024-04-07 12:00:00,700.05023
2024-04-07 13:00:00,700.2995
2024-04-07 14:00:00,701.2537
2024-04-07 15:00:00,698.2187
2024-04-07 16:00:00,696.6657
2024-04-07 17:00:00,699.7517
2024-04-07 18:00:00,698.0248
2024-04-07 19:00:00,700.2584
2024-04-07 20:00:00,698.54407
2024-04-07 21:00:00,696.47845
2024-04-07 22:00:00,696.6946
2024-04-07 23:00:00,697.2437
2024-04-08 00:00:00,698.0915
2024-04-08 01:00:00,696.1554
2024-04-08 02:00:00,699.1531
2024-04-08 03:00:00,696.7827
2024-04-08 04:00:00,697.44495
2024-04-08 05:00:00,697.2492
2024-04-08 06:00:00,696.8076
2024-04-08 07:00:00,697.10034
2024-04-08 08:00:00,696.2286
2024-04-08 09:00:00,697.2665
2024-04-08 10:00:00,696.08344
2024-04-08 11:00:00,696.8141
2024-04-08 12:00:00,696.04034
2024-04-08 13:00:00,694.01385
2024-04-08 14:00:00,693.76575
2024-04-08 15:00:00,690.8607
2024-04-08 16:00:00,691.7166
2024-04-08 17:00:00,691.61017
2024-04-08 18:00:00,690.1666
2024-04-08 19:00:00,691.44037
2024-04-08 20:00:00,689.04004
2024-04-08 21:00:00,687.3336
2024-04-08 22:00:00,686.2641
2024-04-08 23:00:00,686.90015
2024-04-09 00:00:00,688.10474
2024-04-09 01:00:00,690.0612
2024-04-09 02:00:00,691.39355
2024-04-09 03:00:00,693.9169
2024-04-09 04:00:00,695.52295
2024-04-09 05:00:00,691.5256
2024-04-09 06:00:00,692.31976
2024-04-09 07:00:00,691.79376
2024-04-09 08:00:00,693.61505
2024-04-09 09:00:00,692.7177
2024-04-09 10:00:00,691.9423
2024-04-09 11:00:00,692.3348
2024-04-09 12:00:00,691.75604
2024-04-09 13:00:00,691.74554
2024-04-09 14:00:00,690.6161
2024-04-09 15:00:00,691.6458
2024-04-09 16:00:00,690.7975
2024-04-09 17:00:00,689.77405
2024-04-09 18:00:00,691.76685
2024-04-09 19:00:00,692.5437
2024-04-09 20:00:00,694.0048
2024-04-09 21:00:00,694.38544
2024-04-09 22:00:00,693.01044
2024-04-09 23:00:00,694.06146
2024-04-10 00:00:00,693.59204
2024-04-10 01:00:00,692.653
2024-04-10 02:00:00,691.1207
2024-04-10 03:00:00,690.4228
2024-04-10 04:00:00,692.6611
2024-04-10 05:00:00,689.5812
2024-04-10 06:00:00,687.70435
2024-04-10 07:00:00,689.887
2024-04-10 08:00:00,691.08044
2024-04-10 09:00:00,688.6687
2024-04-10 10:00:00,691.0659
2024-04-10 11:00:00,691.9772
2024-04-10 12:00:00,690.18726
2024-04-10 13:00:00,692.2299
2024-04-10 14:00:00,692.8478
2024-04-10 15:00:00,691.2395
2024-04-10 16:00:00,693.9623
2024-04-10 17:00:00,696.66534
2024-04-10 18:00:00,695.37
2024-04-10 19:00:00,693.3288
2024-04-10 20:00:00,690.6656
2024-04-10 21:00:00,691.7803
2024-04-10 22:00:00,691.55457
2024-04-10 23:00:00,691.3834
2024-04-11 00:00:00,692.4063
2024-04-11 01:00:00,693.6269
2024-04-11 02:00:00,694.77527
2024-04-11 03:00:00,692.28815
2024-04-11 04:00:00,693.3424
2024-04-11 05:00:00,694.0768
2024-04-11 06:00:00,695.6799
2024-04-11 07:00:00,694.58014
2024-04-11 08:00:00,695.0593
2024-04-11 09:00:00,695.0944
2024-04-11 10:00:00,695.32184
2024-04-11 11:00:00,697.1696
2024-04-11 12:00:00,696.3805
2024-04-11 13:00:00,697.6131
2024-04-11 14:00:00,700.4326
2024-04-11 15:00:00,701.52075
2024-04-11 16:00:00,702.7367
2024-04-11 17:00:00,702.5611
2024-04-11 18:00:00,705.06537
2024-04-11 19:00:00,705.1591
2024-04-11 20:00:00,705.27716
2024-04-11 21:00:00,702.7671
2024-04-11 22:00:00,704.7379
2024-04-11 23:00:00,704.14795
2024-04-12 00:00:00,704.3155
2024-04-12 01:00:00,707.168
2024-04-12 02:00:00,708.47253
2024-04-12 03:00:00,705.376
2024-04-12 04:00:00,704.58606
2024-04-12 05:00:00,704.0352
2024-04-12 06:00:00,701.3259
2024-04-12 07:00:00,702.3524
2024-04-12 08:00:00,701.69867
2024-04-12 09:00:00,701.3038
2024-04-12 10:00:00,701.78345
2024-04-12 11:00:00,701.10254
2024-04-12 12:00:00,702.24
2024-04-12 13:00:00,700.25275
2024-04-12 14:00:00,699.6482
2024-04-12 15:00:00,700.1573
2024-04-12 16:00:00,696.4376
2024-04-12 17:00:00,695.2931
2024-04-12 18:00:00,692.5714
2024-04-12 19:00:00,692.2691
2024-04-12 20:00:00,692.51184
2024-04-12 21:00:00,692.2621
2024-04-12 22:00:00,694.0831
2024-04-12 23:00:00,693.57477
2024-04-13 00:00:00,692.408
2024-04-13 01:00:00,693.3612
2024-04-13 02:00:00,694.29913
2024-04-13 03:00:00,696.4121
2024-04-13 04:00:00,698.9316
2024-04-13 05:00:00,698.41235
2024-04-13 06:00:00,698.0873
2024-04-13 07:00:00,697.9557
2024-04-13 08:00:00,699.83136
2024-04-13 09:00:00,694.9709
2024-04-13 10:00:00,696.6819
2024-04-13 11:00:00,695.0345
2024-04-13 12:00:00,693.8581
2024-04-13 13:00:00,695.90704
2024-04-13 14:00:00,693.8377
2024-04-13 15:00:00,693.29675
2024-04-13 16:00:00,692.7652
2024-04-13 17:00:00,694.3368
2024-04-13 18:00:00,693.9623
2024-04-13 19:00:00,692.83527
2024-04-13 20:00:00,692.43616
2024-04-13 21:00:00,690.8701
2024-04-13 22:00:00,691.84485
2024-04-13 23:00:00,693.81744
2024-04-14 00:00:00,692.5642
2024-04-14 01:00:00,693.7776
2024-04-14 02:00:00,694.42413
2024-04-14 03:00:00,694.218
2024-04-14 04:00:00,695.5028
2024-04-14 05:00:00,696.6306
2024-04-14 06:00:00,696.18677
2024-04-14 07:00:00,696.81433
2024-04-14 08:00:00,698.24005
2024-04-14 09:00:00,695.3775
2024-04-14 10:00:00,695.3635
2024-04-14 11:00:00,694.7568
2024-04-14 12:00:00,695.23505
2024-04-14 13:00:00,695.8683
2024-04-14 14:00:00,696.7662
2024-04-14 15:00:00,693.701
2024-04-14 16:00:00,690.2105
2024-04-14 17:00:00,689.6057
2024-04-14 18:00:00,689.27026
2024-04-14 19:00:00,688.5184
2024-04-14 20:00:00,687.8039
2024-04-14 21:00:00,688.56903
2024-04-14 22:00:00,687.8965
2024-04-14 23:00:00,685.4464
2024-04-15 00:00:00,687.147
2024-04-15 01:00:00,687.94946
2024-04-15 02:00:00,687.6596
2024-04-15 03:00:00,687.0757
2024-04-15 04:00:00,685.91907
2024-04-15 05:00:00,685.1575
2024-04-15 06:00:00,684.36084
2024-04-15 07:00:00,684.4205
2024-04-15 08:00:00,683.56024
2024-04-15 09:00:00,686.26495
2024-04-15 10:00:00,686.04596
2024-04-15 11:00:00,685.9381
2024-04-15 12:00:00,685.6698
2024-04-15 13:00:00,685.3327
2024-04-15 14:00:00,686.4982
2024-04-15 15:00:00,684.47485
2024-04-15 16:00:00,684.992
2024-04-15 17:00:00,685.79614
2024-04-15 18:00:00,686.9021
2024-04-15 19:00:00,687.619
2024-04-15 20:00:00,687.9149
2024-04-15 21:00:00,689.7555
2024-04-15 22:00:00,685.9318
2024-04-15 23:00:00,682.3795
2024-04-16 00:00:00,682.95807
2024-04-16 01:00:00,680.2497
2024-04-16 02:00:00,681.33655
2024-04-16 03:00:00,678.1046
2024-04-16 04:00:00,680.5064
2024-04-16 05:00:00,679.274
2024-04-16 06:00:00,678.43756
2024-04-16 07:00:00,677.49335
2024-04-16 08:00:00,677.27185
2024-04-16 09:00:00,677.83307
2024-04-16 10:00:00,675.93146
2024-04-16 11:00:00,677.351
2024-04-16 12:00:00,676.6762
2024-04-16 13:00:00,675.3848
2024-04-16 14:00:00,676.7373
2024-04-16 15:00:00,677.21796
2024-04-16 16:00:00,676.04834
2024-04-16 17:00:00,676.9888
2024-04-16 18:00:00,675.7684
2024-04-16 19:00:00,674.455
2024-04-16 20:00:00,675.645
2024-04-16 21:00:00,675.3062
2024-04-16 22:00:00,676.0102
2024-04-16 23:00:00,677.9315
2024-04-17 00:00:00,677.51434
2024-04-17 01:00:00,675.9083
2024-04-17 02:00:00,677.1936
2024-04-17 03:00:00,677.0064
2024-04-17 04:00:00,679.0645
2024-04-17 05:00:00,680.9238
2024-04-17 06:00:00,678.69635
2024-04-17 07:00:00,680.5835
2024-04-17 08:00:00,679.1667
2024-04-17 09:00:00,678.5561
2024-04-17 10:00:00,677.8322
2024-04-17 11:00:00,678.6864
2024-04-17 12:00:00,678.9727
2024-04-17 13:00:00,679.75885
2024-04-17 14:00:00,680.011
2024-04-17 15:00:00,680.14636
2024-04-17 16:00:00,677.3302
2024-04-17 17:00:00,677.7116
2024-04-17 18:00:00,676.2417
2024-04-17 19:00:00,676.361
2024-04-17 20:00:00,678.9584
2024-04-17 21:00:00,677.5396
2024-04-17 22:00:00,675.3706
2024-04-17 23:00:00,677.19775
2024-04-18 00:00:00,677.6231
2024-04-18 01:00:00,677.05194
2024-04-18 02:00:00,677.0644
2024-04-18 03:00:00,678.9271
2024-04-18 04:00:00,681.5144
2024-04-18 05:00:00,681.6337
2024-04-18 06:00:00,682.55
2024-04-18 07:00:00,680.7455
2024-04-18 08:00:00,683.14197
2024-04-18 09:00:00,685.729
2024-04-18 10:00:00,686.24023
2024-04-18 11:00:00,684.477
2024-04-18 12:00:00,683.9908
2024-04-18 13:00:00,683.9565
2024-04-18 14:00:00,683.99493
2024-04-18 15:00:00,684.47906
2024-04-18 16:00:00,684.44415
2024-04-18 17:00:00,684.1277
2024-04-18 18:00:00,687.3401
2024-04-18 19:00:00,685.8862
2024-04-18 20:00:00,685.77625
2024-04-18 21:00:00,685.82324
2024-04-18 22:00:00,686.41266
2024-04-18 23:00:00,684.7813
2024-04-19 00:00:00,687.6726
2024-04-19 01:00:00,685.717
2024-04-19 02:00:00,689.4532
2024-04-19 03:00:00,689.28534
2024-04-19 04:00:00,687.86127
2024-04-19 05:00:00,685.29065
2024-04-19 06:00:00,686.1872
2024-04-19 07:00:00,689.1691
2024-04-19 08:00:00,691.1205
2024-04-19 09:00:00,689.51544
2024-04-19 10:00:00,689.36115
2024-04-19 11:00:00,688.55853
2024-04-19 12:00:00,688.357
2024-04-19 13:00:00,690.2693
2024-04-19 14:00:00,688.812
2024-04-19 15:00:00,688.2113
2024-04-19 16:00:00,687.61224
2024-04-19 17:00:00,687.89386
2024-04-19 18:00:00,686.4465
2024-04-19 19:00:00,685.6153
2024-04-19 20:00:00,682.8522
2024-04-19 21:00:00,683.42267
2024-04-19 22:00:00,684.6538
2024-04-19 23:00:00,684.8356
2024-04-20 00:00:00,683.47876
2024-04-20 01:00:00,686.8196
2024-04-20 02:00:00,685.5665
2024-04-20 03:00:00,686.4463
2024-04-20 04:00:00,687.8316
2024-04-20 05:00:00,686.00165
2024-04-20 06:00:00,684.08417
2024-04-20 07:00:00,686.1637
2024-04-20 08:00:00,686.82263
2024-04-20 09:00:00,685.7031
2024-04-20 10:00:00,687.62506
2024-04-20 11:00:00,688.4646
2024-04-20 12:00:00,690.0124
2024-04-20 13:00:00,689.7958
2024-04-20 14:00:00,689.17645
2024-04-20 15:00:00,686.1214
2024-04-20 16:00:00,686.9637
2024-04-20 17:00:00,688.6381
2024-04-20 18:00:00,691.0802
2024-04-20 19:00:00,689.99677
2024-04-20 20:00:00,691.93097
2024-04-20 21:00:00,689.1995
2024-04-20 22:00:00,691.1069
2024-04-20 23:00:00,688.7147
2024-04-21 00:00:00,690.3339
2024-04-21 01:00:00,691.96643
2024-04-21 02:00:00,692.2098
2024-04-21 03:00:00,692.29504
2024-04-21 04:00:00,691.60834
2024-04-21 05:00:00,692.19977
2024-04-21 06:00:00,692.57855
2024-04-21 07:00:00,691.0944
2024-04-21 08:00:00,693.373
2024-04-21 09:00:00,694.8511
2024-04-21 10:00:00,691.10925
2024-04-21 11:00:00,689.1467
2024-04-21 12:00:00,687.14215
2024-04-21 13:00:00,688.30756
2024-04-21 14:00:00,689.3219
2024-04-21 15:00:00,686.916
2024-04-21 16:00:00,687.37384
2024-04-21 17:00:00,689.17505
2024-04-21 18:00:00,688.4588
2024-04-21 19:00:00,689.7052
2024-04-21 20:00:00,687.4204
2024-04-21 21:00:00,688.5174
2024-04-21 22:00:00,687.4591
2024-04-21 23:00:00,685.53986
2024-04-22 00:00:00,687.90607
2024-04-22 01:00:00,687.12897
2024-04-22 02:00:00,686.2738
2024-04-22 03:00:00,687.5903
2024-04-22 04:00:00,687.2902
2024-04-22 05:00:00,689.3647
2024-04-22 06:00:00,688.47986
2024-04-22 07:00:00,687.1699
2024-04-22 08:00:00,688.7489
2024-04-22 09:00:00,689.4954
2024-04-22 10:00:00,688.46985
2024-04-22 11:00:00,690.17596
2024-04-22 12:00:00,689.0546
2024-04-22 13:00:00,690.4557
2024-04-22 14:00:00,691.5339
2024-04-22 15:00:00,690.71704
2024-04-22 16:00:00,688.8621
2024-04-22 17:00:00,688.2705
2024-04-22 18:00:00,686.6803
2024-04-22 19:00:00,686.06476
2024-04-22 20:00:00,683.9321
2024-04-22 21:00:00,683.0502
2024-04-22 22:00:00,682.00037
2024-04-22 23:00:00,681.6475
2024-04-23 00:00:00,682.7619
2024-04-23 01:00:00,683.6663
2024-04-23 02:00:00,685.2639
2024-04-23 03:00:00,683.7095
2024-04-23 04:00:00,684.0349
2024-04-23 05:00:00,682.5734
2024-04-23 06:00:00,682.3091
2024-04-23 07:00:00,683.24457
2024-04-23 08:00:00,682.2318
2024-04-23 09:00:00,681.72107
2024-04-23 10:00:00,682.1015
2024-04-23 11:00:00,681.82434
2024-04-23 12:00:00,682.0687
2024-04-23 13:00:00,680.47644
2024-04-23 14:00:00,679.5975
2024-04-23 15:00:00,678.4139
2024-04-23 16:00:00,680.59534
2024-04-23 17:00:00,680.2835
2024-04-23 18:00:00,680.94257
2024-04-23 19:00:00,682.30035
2024-04-23 20:00:00,685.4788
2024-04-23 21:00:00,684.76544
2024-04-23 22:00:00,684.4488
2024-04-23 23:00:00,684.746
2024-04-24 00:00:00,685.68634
2024-04-24 01:00:00,686.2196
2024-04-24 02:00:00,684.9735
2024-04-24 03:00:00,685.62476
2024-04-24 04:00:00,685.623
2024-04-24 05:00:00,687.5838
2024-04-24 06:00:00,687.04675
2024-04-24 07:00:00,685.7306
2024-04-24 08:00:00,686.106
2024-04-24 09:00:00,685.46954
2024-04-24 10:00:00,686.4159
2024-04-24 11:00:00,685.6917
2024-04-24 12:00:00,685.8803
2024-04-24 13:00:00,684.6897
2024-04-24 14:00:00,686.2881
2024-04-24 15:00:00,687.0638
2024-04-24 16:00:00,685.62006
2024-04-24 17:00:00,685.2712
2024-04-24 18:00:00,686.21173
2024-04-24 19:00:00,684.67017
2024-04-24 20:00:00,684.5979
2024-04-24 21:00:00,686.5651
2024-04-24 22:00:00,686.77185
2024-04-24 23:00:00,685.58057
2024-04-25 00:00:00,685.75854
2024-04-25 01:00:00,684.18854
2024-04-25 02:00:00,687.4229
2024-04-25 03:00:00,686.6231
2024-04-25 04:00:00,690.12103
2024-04-25 05:00:00,689.8273
2024-04-25 06:00:00,689.2851
2024-04-25 07:00:00,689.1729
2024-04-25 08:00:00,690.14355
2024-04-25 09:00:00,691.12274
2024-04-25 10:00:00,692.4959
2024-04-25 11:00:00,696.14746
2024-04-25 12:00:00,694.7068
2024-04-25 13:00:00,695.4541
2024-04-25 14:00:00,696.277
2024-04-25 15:00:00,695.0298
2024-04-25 16:00:00,692.1544
2024-04-25 17:00:00,690.96423
2024-04-25 18:00:00,688.0707
2024-04-25 19:00:00,688.6957
2024-04-25 20:00:00,686.0698
2024-04-25 21:00:00,687.30194
2024-04-25 22:00:00,687.63873
2024-04-25 23:00:00,688.4566
2024-04-26 00:00:00,690.217
2024-04-26 01:00:00,689.3168
2024-04-26 02:00:00,691.324
2024-04-26 03:00:00,689.67096
2024-04-26 04:00:00,691.4474
2024-04-26 05:00:00,691.4132
2024-04-26 06:00:00,690.0323
2024-04-26 07:00:00,689.79456
2024-04-26 08:00:00,690.8934
2024-04-26 09:00:00,689.88586
2024-04-26 10:00:00,690.8024
2024-04-26 11:00:00,688.20197
2024-04-26 12:00:00,687.91534
2024-04-26 13:00:00,686.90924
2024-04-26 14:00:00,689.81256
2024-04-26 15:00:00,691.3464
2024-04-26 16:00:00,685.5812
2024-04-26 17:00:00,685.93146
2024-04-26 18:00:00,685.2107
2024-04-26 19:00:00,685.91815
2024-04-26 20:00:00,684.5799
2024-04-26 21:00:00,684.3922
2024-04-26 22:00:00,683.79785
2024-04-26 23:00:00,683.5801
2024-04-27 00:00:00,686.10114
2024-04-27 01:00:00,684.95764
2024-04-27 02:00:00,685.2023
2024-04-27 03:00:00,685.9777
2024-04-27 04:00:00,685.81354
2024-04-27 05:00:00,689.0426
2024-04-27 06:00:00,690.45416
2024-04-27 07:00:00,692.2107
2024-04-27 08:00:00,689.3292
2024-04-27 09:00:00,687.84174
2024-04-27 10:00:00,688.30005
2024-04-27 11:00:00,685.06995
2024-04-27 12:00:00,687.553
2024-04-27 13:00:00,687.24585
2024-04-27 14:00:00,687.6639
2024-04-27 15:00:00,688.24133
2024-04-27 16:00:00,686.3338
2024-04-27 17:00:00,686.6042
2024-04-27 18:00:00,689.39526
2024-04-27 19:00:00,685.86884
2024-04-27 20:00:00,687.09705
2024-04-27 21:00:00,684.3446
2024-04-27 22:00:00,687.1751
2024-04-27 23:00:00,684.6285
2024-04-28 00:00:00,684.94885
2024-04-28 01:00:00,685.87537
2024-04-28 02:00:00,685.7827
2024-04-28 03:00:00,688.48083
2024-04-28 04:00:00,686.1609
2024-04-28 05:00:00,685.5544
2024-04-28 06:00:00,688.37006
2024-04-28 07:00:00,684.39435
2024-04-28 08:00:00,687.0439
2024-04-28 09:00:00,686.1514
2024-04-28 10:00:00,688.4437
2024-04-28 11:00:00,687.86786
2024-04-28 12:00:00,684.61395
2024-04-28 13:00:00,685.5482
2024-04-28 14:00:00,683.29297
2024-04-28 15:00:00,683.66095
2024-04-28 16:00:00,685.2463
2024-04-28 17:00:00,684.8645
2024-04-28 18:00:00,684.8489
2024-04-28 19:00:00,685.43475
2024-04-28 20:00:00,686.04767
2024-04-28 21:00:00,684.98566
2024-04-28 22:00:00,684.73004
2024-04-28 23:00:00,684.76416
2024-04-29 00:00:00,685.9017
2024-04-29 01:00:00,685.0495
2024-04-29 02:00:00,685.733
2024-04-29 03:00:00,685.0338
2024-04-29 04:00:00,685.05286
2024-04-29 05:00:00,684.1427
2024-04-29 06:00:00,683.17706
2024-04-29 07:00:00,681.6246
2024-04-29 08:00:00,682.7584
2024-04-29 09:00:00,681.337
2024-04-29 10:00:00,677.1844
2024-04-29 11:00:00,679.2014
2024-04-29 12:00:00,677.94507
2024-04-29 13:00:00,675.80536
2024-04-29 14:00:00,675.7395
2024-04-29 15:00:00,675.5387
2024-04-29 16:00:00,675.29333
2024-04-29 17:00:00,675.6311
2024-04-29 18:00:00,676.31
2024-04-29 19:00:00,677.2143
2024-04-29 20:00:00,676.36383
2024-04-29 21:00:00,677.1048
2024-04-29 22:00:00,676.32465
2024-04-29 23:00:00,675.3446
2024-04-30 00:00:00,673.1987
2024-04-30 01:00:00,673.0127
2024-04-30 02:00:00,673.5152
2024-04-30 03:00:00,673.0093
2024-04-30 04:00:00,672.6267
2024-04-30 05:00:00,674.88275
2024-04-30 06:00:00,674.52594
2024-04-30 07:00:00,673.82556
2024-04-30 08:00:00,673.3848
2024-04-30 09:00:00,674.1295
2024-04-30 10:00:00,672.6967
2024-04-30 11:00:00,673.25165
